order_id,order_date,product_id,product_name,category,channel,units,base_price,discount_pct,final_price,revenue,cogs,profit,profit_margin_pct
O011556,2025-01-19,P022,Product 22,Beauty,Organic,2,71.35,0.207,56.61,113.22,49.95,63.27,0.559
O011557,2024-02-25,P009,Product 9,Beauty,Organic,1,48.64,0.139,41.89,41.89,17.02,24.86,0.594
O011558,2024-12-08,P015,Product 15,Home,Organic,1,82.78,0.113,95.49,95.49,59.19,36.31,0.38
O011559,2025-02-25,P048,Product 48,Accessories,Facebook,2,149.98,0.254,111.85,223.7,89.99,133.72,0.598
O011560,2025-03-11,P031,Product 31,Beauty,Email,1,98.2,0.072,91.17,91.17,34.37,56.8,0.623
O011561,2024-09-10,P042,Product 42,Supplements,Facebook,3,51.79,0.291,36.71,110.12,69.91,40.21,0.365
O011562,2024-05-12,P035,Product 35,Beauty,Referral,3,114.84,0.212,90.45,271.36,120.59,150.77,0.556
O011563,2024-04-12,P032,Product 32,Beauty,Email,1,180.54,0.099,162.59,162.59,63.19,99.4,0.611
O011564,2025-04-02,P048,Product 48,Accessories,Organic,3,149.98,0.257,111.48,334.43,134.98,199.45,0.596
O011565,2024-03-21,P019,Product 19,Accessories,Facebook,2,98.34,0.303,68.5,137.01,59.01,78.0,0.569
O011566,2025-04-07,P006,Product 6,Home,Facebook,1,41.43,0.177,34.11,34.11,22.79,11.32,0.332
O011567,2025-02-08,P016,Product 16,Supplements,Referral,1,85.76,0.26,63.49,63.49,38.59,24.9,0.392
O011568,2024-05-03,P019,Product 19,Accessories,Referral,1,98.34,0.15,83.6,83.6,29.5,54.09,0.647
O011569,2024-11-29,P037,Product 37,Home,Facebook,1,115.4,0.378,93.31,93.31,82.51,10.8,0.116
O011570,2025-01-21,P025,Product 25,Home,Email,3,106.61,0.345,69.87,209.61,175.9,33.71,0.161
O011571,2024-03-27,P003,Product 3,Accessories,Email,2,43.86,0.178,36.07,72.13,26.32,45.81,0.635
O011572,2024-04-27,P048,Product 48,Accessories,Referral,1,149.98,0.206,119.15,119.15,44.99,74.16,0.622
O011573,2025-02-17,P014,Product 14,Beauty,Organic,1,23.63,0.085,21.62,21.62,8.27,13.35,0.617
O011574,2024-06-28,P016,Product 16,Supplements,Referral,2,85.76,0.162,64.68,129.36,69.46,59.89,0.463
O011575,2024-11-03,P047,Product 47,Beauty,Organic,1,32.65,0.158,35.75,35.75,14.86,20.89,0.584
O011576,2024-10-14,P029,Product 29,Beauty,Organic,1,120.02,0.122,105.37,105.37,42.01,63.36,0.601
O011577,2025-02-23,P013,Product 13,Supplements,Facebook,2,128.19,0.178,105.41,210.82,115.37,95.45,0.453
O011578,2024-02-09,P050,Product 50,Supplements,Organic,2,37.12,0.213,29.23,58.47,33.41,25.05,0.429
O011579,2025-02-25,P021,Product 21,Home,Google,1,119.21,0.191,96.46,96.46,65.56,30.9,0.32
O011580,2025-06-24,P034,Product 34,Accessories,Referral,1,86.91,0.081,71.88,71.88,23.46,48.41,0.674
O011581,2025-03-07,P013,Product 13,Supplements,Facebook,2,128.19,0.335,85.3,170.61,115.37,55.23,0.324
O011582,2024-02-20,P044,Product 44,Supplements,Organic,3,28.7,0.31,19.81,59.42,38.74,20.68,0.348
O011583,2024-12-03,P006,Product 6,Home,Google,2,41.43,0.423,31.07,62.15,59.25,2.9,0.047
O011584,2024-10-06,P027,Product 27,Home,Google,3,48.71,0.367,30.85,92.55,80.38,12.17,0.132
O011585,2024-09-08,P042,Product 42,Supplements,Facebook,1,51.79,0.156,43.71,43.71,23.3,20.41,0.467
O011586,2025-03-02,P033,Product 33,Home,Facebook,1,23.37,0.223,18.16,18.16,12.85,5.3,0.292
O011587,2024-07-09,P009,Product 9,Beauty,Organic,1,48.64,0.209,34.64,34.64,15.32,19.32,0.558
O011588,2024-08-09,P018,Product 18,Supplements,Referral,2,174.09,0.082,143.85,287.71,141.01,146.7,0.51
O011589,2024-12-25,P026,Product 26,Supplements,Google,1,183.22,0.184,194.29,194.29,107.19,87.1,0.448
O011590,2024-10-02,P019,Product 19,Accessories,Facebook,1,98.34,0.284,70.39,70.39,29.5,40.89,0.581
O011591,2024-02-16,P032,Product 32,Beauty,Facebook,2,180.54,0.145,154.45,308.9,126.38,182.52,0.591
O011592,2024-03-13,P007,Product 7,Supplements,Facebook,1,18.81,0.231,14.46,14.46,8.46,6.0,0.415
O011593,2024-02-21,P015,Product 15,Home,Facebook,2,82.78,0.201,66.16,132.32,91.05,41.26,0.312
O011594,2024-11-15,P044,Product 44,Supplements,Google,1,28.7,0.249,28.03,28.03,16.79,11.24,0.401
O011595,2025-04-13,P029,Product 29,Beauty,Google,3,120.02,0.321,81.55,244.66,126.03,118.63,0.485
O011596,2024-10-05,P011,Product 11,Beauty,Google,2,112.08,0.32,76.22,152.43,78.46,73.98,0.485
O011597,2024-11-14,P023,Product 23,Accessories,Google,1,57.72,0.206,59.58,59.58,22.51,37.07,0.622
O011598,2025-01-06,P024,Product 24,Home,Google,3,96.43,0.187,78.42,235.27,159.11,76.17,0.324
O011599,2024-02-22,P044,Product 44,Supplements,Facebook,1,28.7,0.236,21.92,21.92,12.91,9.0,0.411
O011600,2024-11-05,P008,Product 8,Beauty,Email,1,148.57,0.137,166.61,166.61,67.6,99.02,0.594
O011601,2024-09-28,P012,Product 12,Home,Facebook,1,19.27,0.198,15.45,15.45,10.6,4.85,0.314
O011602,2024-03-05,P022,Product 22,Beauty,Email,1,71.35,0.207,56.58,56.58,24.97,31.6,0.559
O011603,2025-05-06,P010,Product 10,Accessories,Google,3,129.23,0.07,120.16,360.48,116.31,244.17,0.677
O011604,2025-01-13,P027,Product 27,Home,Facebook,1,48.71,0.248,36.62,36.62,26.79,9.83,0.268
O011605,2025-06-30,P002,Product 2,Supplements,Facebook,1,159.24,0.115,126.82,126.82,64.49,62.33,0.491
O011606,2025-05-30,P040,Product 40,Electronics,Google,1,157.87,0.383,97.47,97.47,118.4,-20.93,-0.215
O011607,2025-04-17,P046,Product 46,Electronics,Organic,1,130.31,0.284,93.36,93.36,97.73,-4.38,-0.047
O011608,2025-02-07,P014,Product 14,Beauty,Referral,1,23.63,0.158,19.89,19.89,8.27,11.62,0.584
O011609,2024-08-01,P003,Product 3,Accessories,Email,1,43.86,0.096,35.69,35.69,11.84,23.84,0.668
O011610,2024-04-09,P009,Product 9,Beauty,Google,1,48.64,0.189,39.45,39.45,17.02,22.42,0.568
O011611,2025-01-19,P006,Product 6,Home,Referral,1,41.43,0.199,33.17,33.17,22.79,10.38,0.313
O011612,2024-03-24,P005,Product 5,Supplements,Organic,1,175.24,0.239,133.35,133.35,78.86,54.49,0.409
O011613,2024-07-20,P003,Product 3,Accessories,Google,1,43.86,0.08,36.32,36.32,11.84,24.48,0.674
O011614,2024-10-07,P001,Product 1,Home,Organic,2,190.88,0.189,154.74,309.47,209.97,99.5,0.322
O011615,2025-04-26,P003,Product 3,Accessories,Email,1,43.86,0.253,32.77,32.77,13.16,19.61,0.598
O011616,2024-08-29,P025,Product 25,Home,Referral,1,106.61,0.218,75.0,75.0,52.77,22.23,0.296
O011617,2025-04-14,P009,Product 9,Beauty,Organic,3,48.64,0.299,34.1,102.31,51.07,51.24,0.501
O011618,2025-06-06,P025,Product 25,Home,Email,1,106.61,0.246,72.36,72.36,52.77,19.59,0.271
O011619,2025-01-06,P041,Product 41,Home,Email,3,69.3,0.266,50.87,152.6,114.34,38.27,0.251
O011620,2024-12-08,P025,Product 25,Home,Referral,2,106.61,0.29,98.4,196.8,152.45,44.35,0.225
O011621,2024-02-28,P013,Product 13,Supplements,Referral,2,128.19,0.218,100.22,200.44,115.37,85.07,0.424
O011622,2025-06-29,P016,Product 16,Supplements,Referral,2,85.76,0.187,62.77,125.53,69.46,56.07,0.447
O011623,2024-11-11,P001,Product 1,Home,Organic,2,190.88,0.281,178.43,356.85,272.96,83.89,0.235
O011624,2025-01-05,P025,Product 25,Home,Email,3,106.61,0.226,82.55,247.64,175.9,71.73,0.29
O011625,2024-08-11,P044,Product 44,Supplements,Organic,2,28.7,0.135,22.34,44.67,23.25,21.43,0.48
O011626,2024-10-20,P047,Product 47,Beauty,Organic,1,32.65,0.233,25.04,25.04,11.43,13.61,0.544
O011627,2024-03-08,P005,Product 5,Supplements,Referral,1,175.24,0.12,154.23,154.23,78.86,75.37,0.489
O011628,2024-09-12,P037,Product 37,Home,Google,1,115.4,0.205,91.72,91.72,63.47,28.25,0.308
O011629,2024-06-18,P021,Product 21,Home,Referral,2,119.21,0.12,94.42,188.85,118.02,70.83,0.375
O011630,2024-05-27,P015,Product 15,Home,Referral,1,82.78,0.234,63.43,63.43,45.53,17.9,0.282
O011631,2024-06-09,P016,Product 16,Supplements,Facebook,1,85.76,0.319,52.54,52.54,34.73,17.81,0.339
O011632,2024-10-01,P014,Product 14,Beauty,Facebook,1,23.63,0.211,18.65,18.65,8.27,10.38,0.556
O011633,2024-08-15,P044,Product 44,Supplements,Email,2,28.7,0.114,22.89,45.78,23.25,22.54,0.492
O011634,2024-01-21,P015,Product 15,Home,Organic,1,82.78,0.162,69.39,69.39,45.53,23.86,0.344
O011635,2024-10-08,P004,Product 4,Supplements,Facebook,2,33.5,0.201,26.75,53.5,30.15,23.35,0.437
O011636,2024-12-02,P029,Product 29,Beauty,Organic,2,120.02,0.087,142.48,284.96,109.22,175.74,0.617
O011637,2025-01-30,P005,Product 5,Supplements,Referral,1,175.24,0.174,144.81,144.81,78.86,65.95,0.455
O011638,2024-04-23,P007,Product 7,Supplements,Organic,1,18.81,0.288,13.4,13.4,8.46,4.93,0.368
O011639,2024-01-04,P001,Product 1,Home,Google,3,190.88,0.224,148.17,444.52,314.96,129.57,0.291
O011640,2024-11-01,P025,Product 25,Home,Facebook,2,106.61,0.263,102.18,204.36,152.45,51.91,0.254
O011641,2024-11-08,P003,Product 3,Accessories,Facebook,3,43.86,0.094,51.64,154.92,51.32,103.6,0.669
O011642,2024-04-11,P032,Product 32,Beauty,Email,1,180.54,0.142,154.99,154.99,63.19,91.8,0.592
O011643,2025-05-16,P048,Product 48,Accessories,Referral,1,149.98,0.112,133.24,133.24,44.99,88.25,0.662
O011644,2024-09-23,P004,Product 4,Supplements,Email,1,33.5,0.291,23.76,23.76,15.07,8.68,0.366
O011645,2024-11-20,P048,Product 48,Accessories,Organic,1,149.98,0.116,172.27,172.27,58.49,113.78,0.66
O011646,2024-08-17,P031,Product 31,Beauty,Referral,1,98.2,0.109,78.77,78.77,30.93,47.83,0.607
O011647,2025-03-30,P020,Product 20,Beauty,Email,3,190.54,0.098,171.89,515.67,200.07,315.6,0.612
O011648,2024-12-25,P029,Product 29,Beauty,Email,1,120.02,0.352,101.18,101.18,54.61,46.57,0.46
O011649,2025-05-24,P047,Product 47,Beauty,Google,1,32.65,0.135,28.24,28.24,11.43,16.82,0.595
O011650,2024-05-08,P035,Product 35,Beauty,Email,3,114.84,0.085,105.04,315.11,120.59,194.53,0.617
O011651,2024-04-08,P017,Product 17,Home,Referral,1,124.6,0.16,104.62,104.62,68.53,36.09,0.345
O011652,2025-05-21,P016,Product 16,Supplements,Organic,1,85.76,0.073,79.54,79.54,38.59,40.95,0.515
O011653,2024-09-11,P043,Product 43,Supplements,Google,1,161.18,0.103,144.66,144.66,72.53,72.13,0.499
O011654,2025-03-05,P037,Product 37,Home,Email,2,115.4,0.148,98.28,196.56,126.94,69.62,0.354
O011655,2025-02-07,P016,Product 16,Supplements,Email,1,85.76,0.399,51.58,51.58,38.59,12.99,0.252
O011656,2024-06-03,P033,Product 33,Home,Email,1,23.37,0.116,18.58,18.58,11.57,7.01,0.377
O011657,2025-02-09,P008,Product 8,Beauty,Organic,1,148.57,0.131,129.1,129.1,52.0,77.1,0.597
O011658,2024-01-02,P034,Product 34,Accessories,Facebook,2,86.91,0.256,64.69,129.37,52.14,77.23,0.597
O011659,2025-04-03,P045,Product 45,Beauty,Facebook,2,36.44,0.187,29.61,59.22,25.51,33.72,0.569
O011660,2025-03-13,P049,Product 49,Supplements,Email,1,118.83,0.071,110.43,110.43,53.47,56.96,0.516
O011661,2025-03-25,P010,Product 10,Accessories,Referral,1,129.23,0.183,105.62,105.62,38.77,66.85,0.633
O011662,2024-11-04,P023,Product 23,Accessories,Referral,3,57.72,0.276,54.32,162.95,67.53,95.43,0.586
O011663,2024-05-08,P029,Product 29,Beauty,Email,1,120.02,0.122,105.34,105.34,42.01,63.34,0.601
O011664,2025-06-20,P020,Product 20,Beauty,Email,1,190.54,0.2,137.27,137.27,60.02,77.25,0.563
O011665,2025-06-08,P031,Product 31,Beauty,Facebook,1,98.2,0.123,77.49,77.49,30.93,46.56,0.601
O011666,2024-01-31,P010,Product 10,Accessories,Google,1,129.23,0.273,93.91,93.91,38.77,55.14,0.587
O011667,2024-09-23,P014,Product 14,Beauty,Email,3,23.63,0.121,20.77,62.31,24.81,37.49,0.602
O011668,2024-10-29,P015,Product 15,Home,Facebook,1,82.78,0.495,41.8,41.8,45.53,-3.73,-0.089
O011669,2025-06-01,P019,Product 19,Accessories,Facebook,3,98.34,0.346,57.87,173.6,79.66,93.94,0.541
O011670,2024-07-01,P005,Product 5,Supplements,Facebook,2,175.24,0.24,119.85,239.69,141.95,97.75,0.408
O011671,2024-02-09,P007,Product 7,Supplements,Organic,3,18.81,0.121,16.53,49.59,25.39,24.2,0.488
O011672,2024-03-21,P018,Product 18,Supplements,Google,1,174.09,0.199,139.53,139.53,78.34,61.19,0.439
O011673,2024-06-10,P045,Product 45,Beauty,Facebook,1,36.44,0.13,28.52,28.52,11.48,17.05,0.598
O011674,2024-06-19,P018,Product 18,Supplements,Email,1,174.09,0.107,139.85,139.85,70.51,69.34,0.496
O011675,2024-08-01,P025,Product 25,Home,Referral,1,106.61,0.272,69.88,69.88,52.77,17.11,0.245
O011676,2024-01-18,P039,Product 39,Accessories,Organic,1,28.79,0.148,24.54,24.54,8.64,15.9,0.648
O011677,2024-06-23,P019,Product 19,Accessories,Organic,1,98.34,0.15,75.2,75.2,26.55,48.64,0.647
O011678,2025-02-07,P047,Product 47,Beauty,Email,1,32.65,0.166,27.23,27.23,11.43,15.8,0.58
O011679,2024-10-15,P015,Product 15,Home,Email,3,82.78,0.101,74.4,223.2,136.58,86.62,0.388
O011680,2024-02-04,P004,Product 4,Supplements,Organic,1,33.5,0.166,27.92,27.92,15.07,12.85,0.46
O011681,2024-11-29,P009,Product 9,Beauty,Google,1,48.64,0.269,46.23,46.23,22.13,24.1,0.521
O011682,2024-03-07,P036,Product 36,Beauty,Referral,1,193.57,0.21,152.87,152.87,67.75,85.12,0.557
O011683,2024-10-30,P028,Product 28,Home,Google,2,72.67,0.196,58.41,116.82,79.93,36.89,0.316
O011684,2025-03-02,P008,Product 8,Beauty,Email,2,148.57,0.092,134.94,269.88,104.0,165.88,0.615
O011685,2024-01-15,P019,Product 19,Accessories,Email,3,98.34,0.105,88.05,264.15,88.51,175.65,0.665
O011686,2024-05-28,P018,Product 18,Supplements,Facebook,2,174.09,0.075,160.97,321.94,156.68,165.26,0.513
O011687,2025-05-22,P013,Product 13,Supplements,Email,1,128.19,0.153,108.53,108.53,57.69,50.84,0.468
O011688,2025-05-22,P006,Product 6,Home,Facebook,1,41.43,0.174,34.24,34.24,22.79,11.45,0.334
O011689,2025-02-16,P041,Product 41,Home,Email,1,69.3,0.146,59.2,59.2,38.11,21.08,0.356
O011690,2024-06-02,P029,Product 29,Beauty,Google,1,120.02,0.168,89.88,89.88,37.81,52.07,0.579
O011691,2024-03-16,P029,Product 29,Beauty,Google,1,120.02,0.224,93.19,93.19,42.01,51.18,0.549
O011692,2024-11-27,P030,Product 30,Accessories,Email,2,194.37,0.163,211.39,422.78,151.61,271.17,0.641
O011693,2025-06-23,P020,Product 20,Beauty,Referral,1,190.54,0.068,159.76,159.76,60.02,99.74,0.624
O011694,2024-09-12,P002,Product 2,Supplements,Google,1,159.24,0.359,102.14,102.14,71.66,30.48,0.298
O011695,2024-01-21,P021,Product 21,Home,Facebook,2,119.21,0.285,85.27,170.55,131.13,39.42,0.231
O011696,2024-07-05,P044,Product 44,Supplements,Google,1,28.7,0.142,22.16,22.16,11.62,10.53,0.475
O011697,2024-11-14,P035,Product 35,Beauty,Email,2,114.84,0.123,130.94,261.88,104.51,157.38,0.601
O011698,2024-02-29,P030,Product 30,Accessories,Referral,1,194.37,0.263,143.26,143.26,58.31,84.95,0.593
O011699,2024-04-27,P043,Product 43,Supplements,Email,2,161.18,0.099,145.16,290.33,145.06,145.26,0.5
O011700,2024-02-21,P020,Product 20,Beauty,Organic,1,190.54,0.101,171.33,171.33,66.69,104.64,0.611
O011701,2024-11-19,P023,Product 23,Accessories,Google,1,57.72,0.061,70.47,70.47,22.51,47.96,0.681
O011702,2025-03-20,P033,Product 33,Home,Organic,1,23.37,0.261,17.27,17.27,12.85,4.41,0.256
O011703,2024-08-10,P033,Product 33,Home,Referral,3,23.37,0.21,16.62,49.85,34.7,15.15,0.304
O011704,2025-03-31,P019,Product 19,Accessories,Referral,3,98.34,0.137,84.88,254.63,88.51,166.12,0.652
O011705,2024-10-15,P018,Product 18,Supplements,Facebook,1,174.09,0.163,145.72,145.72,78.34,67.38,0.462
O011706,2024-01-04,P007,Product 7,Supplements,Google,1,18.81,0.131,16.35,16.35,8.46,7.88,0.482
O011707,2024-11-09,P044,Product 44,Supplements,Email,1,28.7,0.202,29.77,29.77,16.79,12.98,0.436
O011708,2024-12-09,P006,Product 6,Home,Facebook,1,41.43,0.179,44.24,44.24,29.62,14.62,0.33
O011709,2025-03-27,P008,Product 8,Beauty,Referral,2,148.57,0.277,107.48,214.96,104.0,110.96,0.516
O011710,2024-05-15,P029,Product 29,Beauty,Facebook,1,120.02,0.252,89.8,89.8,42.01,47.79,0.532
O011711,2024-01-31,P022,Product 22,Beauty,Facebook,1,71.35,0.135,61.71,61.71,24.97,36.74,0.595
O011712,2025-04-08,P043,Product 43,Supplements,Referral,1,161.18,0.135,139.5,139.5,72.53,66.97,0.48
O011713,2024-05-02,P031,Product 31,Beauty,Organic,1,98.2,0.305,68.25,68.25,34.37,33.88,0.496
O011714,2024-10-22,P015,Product 15,Home,Email,1,82.78,0.2,66.22,66.22,45.53,20.69,0.312
O011715,2024-04-14,P017,Product 17,Home,Facebook,1,124.6,0.117,110.05,110.05,68.53,41.53,0.377
O011716,2024-06-23,P037,Product 37,Home,Referral,1,115.4,0.296,73.14,73.14,57.12,16.02,0.219
O011717,2025-01-10,P047,Product 47,Beauty,Organic,3,32.65,0.105,29.22,87.66,34.28,53.37,0.609
O011718,2025-04-10,P001,Product 1,Home,Facebook,3,190.88,0.174,157.64,472.91,314.96,157.95,0.334
O011719,2024-03-13,P008,Product 8,Beauty,Facebook,2,148.57,0.271,108.33,216.66,104.0,112.66,0.52
O011720,2024-10-10,P004,Product 4,Supplements,Referral,1,33.5,0.193,27.04,27.04,15.07,11.97,0.443
O011721,2025-06-03,P045,Product 45,Beauty,Google,1,36.44,0.084,30.03,30.03,11.48,18.55,0.618
O011722,2024-09-22,P001,Product 1,Home,Email,1,190.88,0.181,156.29,156.29,104.99,51.3,0.328
O011723,2024-04-19,P050,Product 50,Supplements,Organic,1,37.12,0.184,30.31,30.31,16.71,13.6,0.449
O011724,2024-01-14,P045,Product 45,Beauty,Google,1,36.44,0.148,31.05,31.05,12.75,18.3,0.589
O011725,2025-05-07,P020,Product 20,Beauty,Referral,1,190.54,0.164,159.2,159.2,66.69,92.51,0.581
O011726,2025-04-25,P034,Product 34,Accessories,Email,1,86.91,0.213,68.37,68.37,26.07,42.3,0.619
O011727,2025-05-07,P034,Product 34,Accessories,Referral,3,86.91,0.068,80.96,242.88,78.21,164.66,0.678
O011728,2024-01-30,P036,Product 36,Beauty,Facebook,1,193.57,0.135,167.46,167.46,67.75,99.71,0.595
O011729,2025-04-28,P040,Product 40,Electronics,Email,1,157.87,0.165,131.79,131.79,118.4,13.39,0.102
O011730,2024-01-08,P001,Product 1,Home,Organic,1,190.88,0.239,145.22,145.22,104.99,40.23,0.277
O011731,2024-11-12,P029,Product 29,Beauty,Referral,2,120.02,0.342,102.71,205.42,109.22,96.2,0.468
O011732,2024-09-21,P041,Product 41,Home,Referral,1,69.3,0.309,47.88,47.88,38.11,9.77,0.204
O011733,2024-03-30,P039,Product 39,Accessories,Referral,2,28.79,0.128,25.11,50.22,17.28,32.94,0.656
O011734,2025-06-04,P024,Product 24,Home,Google,3,96.43,0.179,71.23,213.68,143.2,70.48,0.33
O011735,2024-06-07,P041,Product 41,Home,Organic,1,69.3,0.325,42.13,42.13,34.3,7.83,0.186
O011736,2024-03-31,P021,Product 21,Home,Referral,1,119.21,0.219,93.06,93.06,65.56,27.5,0.295
O011737,2024-12-21,P044,Product 44,Supplements,Organic,1,28.7,0.396,22.54,22.54,16.79,5.75,0.255
O011738,2024-07-30,P043,Product 43,Supplements,Referral,1,161.18,0.146,123.91,123.91,65.28,58.63,0.473
O011739,2025-02-24,P028,Product 28,Home,Email,1,72.67,0.266,53.32,53.32,39.97,13.36,0.25
O011740,2024-02-01,P050,Product 50,Supplements,Referral,2,37.12,0.077,34.28,68.55,33.41,35.14,0.513
O011741,2024-06-03,P047,Product 47,Beauty,Facebook,1,32.65,0.312,20.22,20.22,10.29,9.93,0.491
O011742,2024-05-18,P001,Product 1,Home,Facebook,1,190.88,0.351,123.8,123.8,104.99,18.82,0.152
O011743,2025-05-12,P050,Product 50,Supplements,Google,2,37.12,0.24,28.23,56.47,33.41,23.05,0.408
O011744,2025-03-20,P041,Product 41,Home,Referral,1,69.3,0.296,48.79,48.79,38.11,10.68,0.219
O011745,2024-03-04,P049,Product 49,Supplements,Referral,1,118.83,0.11,105.71,105.71,53.47,52.24,0.494
O011746,2024-07-21,P044,Product 44,Supplements,Google,1,28.7,0.281,18.58,18.58,11.62,6.96,0.374
O011747,2024-09-12,P013,Product 13,Supplements,Facebook,1,128.19,0.08,117.96,117.96,57.69,60.27,0.511
O011748,2024-11-23,P011,Product 11,Beauty,Email,1,112.08,0.151,123.65,123.65,51.0,72.66,0.588
O011749,2024-08-27,P049,Product 49,Supplements,Google,1,118.83,0.079,98.52,98.52,48.13,50.39,0.511
O011750,2024-10-27,P007,Product 7,Supplements,Google,1,18.81,0.094,17.04,17.04,8.46,8.57,0.503
O011751,2024-06-03,P009,Product 9,Beauty,Email,1,48.64,0.131,38.03,38.03,15.32,22.71,0.597
O011752,2024-12-10,P039,Product 39,Accessories,Facebook,1,28.79,0.208,29.64,29.64,11.23,18.42,0.621
O011753,2024-08-30,P003,Product 3,Accessories,Referral,1,43.86,0.113,35.01,35.01,11.84,23.17,0.662
O011754,2024-01-09,P039,Product 39,Accessories,Google,1,28.79,0.197,23.12,23.12,8.64,14.48,0.626
O011755,2024-04-01,P001,Product 1,Home,Facebook,1,190.88,0.191,154.47,154.47,104.99,49.48,0.32
O011756,2024-06-02,P049,Product 49,Supplements,Facebook,1,118.83,0.365,67.89,67.89,48.13,19.76,0.291
O011757,2024-03-12,P040,Product 40,Electronics,Referral,2,157.87,0.134,136.69,273.38,236.8,36.59,0.134
O011758,2024-11-15,P042,Product 42,Supplements,Facebook,1,51.79,0.131,58.53,58.53,30.29,28.24,0.482
O011759,2025-01-09,P024,Product 24,Home,Email,2,96.43,0.215,75.74,151.47,106.07,45.4,0.3
O011760,2024-08-20,P027,Product 27,Home,Email,2,48.71,0.207,34.77,69.53,48.23,21.31,0.306
O011761,2024-12-28,P019,Product 19,Accessories,Email,3,98.34,0.119,112.57,337.72,115.06,222.66,0.659
O011762,2024-07-15,P014,Product 14,Beauty,Email,1,23.63,0.128,18.54,18.54,7.44,11.1,0.598
O011763,2025-01-27,P044,Product 44,Supplements,Google,2,28.7,0.129,24.99,49.99,25.83,24.16,0.483
O011764,2024-09-11,P019,Product 19,Accessories,Google,1,98.34,0.166,81.98,81.98,29.5,52.48,0.64
O011765,2024-08-01,P033,Product 33,Home,Referral,3,23.37,0.213,16.56,49.67,34.7,14.97,0.301
O011766,2025-01-06,P005,Product 5,Supplements,Referral,1,175.24,0.073,162.39,162.39,78.86,83.53,0.514
O011767,2024-11-07,P020,Product 20,Beauty,Facebook,2,190.54,0.144,211.98,423.96,173.39,250.56,0.591
O011768,2025-06-11,P025,Product 25,Home,Google,1,106.61,0.263,70.67,70.67,52.77,17.9,0.253
O011769,2024-02-05,P032,Product 32,Beauty,Organic,1,180.54,0.243,136.71,136.71,63.19,73.52,0.538
O011770,2024-07-10,P023,Product 23,Accessories,Organic,3,57.72,0.107,46.39,139.18,46.75,92.43,0.664
O011771,2024-01-21,P005,Product 5,Supplements,Facebook,1,175.24,0.394,106.15,106.15,78.86,27.29,0.257
O011772,2024-02-21,P017,Product 17,Home,Google,2,124.6,0.158,104.87,209.73,137.06,72.67,0.347
O011773,2024-01-26,P015,Product 15,Home,Organic,3,82.78,0.26,61.26,183.78,136.58,47.19,0.257
O011774,2024-08-29,P047,Product 47,Beauty,Facebook,2,32.65,0.088,26.8,53.59,20.57,33.02,0.616
O011775,2024-10-01,P024,Product 24,Home,Google,2,96.43,0.142,82.7,165.41,106.07,59.34,0.359
O011776,2024-06-23,P033,Product 33,Home,Email,1,23.37,0.257,15.63,15.63,11.57,4.07,0.26
